flow_start,flow_end,src_ip,src_port,dst_ip,dst_port,protocol,orig_bytes,resp_bytes,orig_pkts,resp_pkts,duration,subnet,qos_class,qos_delay_ms,ttl
1736126061.237238,1736126066.405358,10.0.2.205,43714,224.0.0.251,5353,udp,348,1044,2,4,5.168120,Corporate,BE,0.0,127
1736126061.559629,1736126064.480089,10.0.2.122,16173,146.75.31.6,443,udp,321,963,5,12,2.920460,Corporate,BE,0.0,127
1736126063.009056,1736126070.914694,10.0.2.210,33848,224.0.0.251,5353,udp,500,1500,3,7,7.905638,Corporate,BE,0.0,127
1736126062.080009,1736126064.241261,10.0.4.228,20378,44.209.49.184,443,tcp,692,2076,9,21,2.161251,Security_Cameras,BE,0.0,254
1736126062.706327,1736126092.532628,10.0.4.46,50477,52.217.134.232,443,tcp,86846,260538,184,441,29.826301,Security_Cameras,BE,0.0,254
1736126063.646950,1736126069.264525,10.0.1.30,44300,172.233.155.39,123,udp,629,1258,5,8,5.617576,Trading,BE,0.0,127
1736126063.070988,1736126072.363000,10.0.4.143,53918,54.145.15.109,443,tcp,1391,4173,10,24,9.292012,Security_Cameras,BE,0.0,254
1736126064.136536,1736126069.708618,10.0.2.141,47940,18.160.46.98,443,tcp,1853,3706,4,6,5.572082,Corporate,BE,0.0,127
1736126065.058229,1736126088.458150,10.0.4.165,12626,54.243.163.43,443,tcp,816,2448,8,19,23.399921,Security_Cameras,BE,0.0,254
1736126063.656950,1736126072.544949,10.0.1.67,19264,163.123.153.14,123,udp,64,128,7,11,8.887999,Trading,BE,0.0,127
1736126064.490109,1736126065.423470,10.0.1.223,23423,141.11.228.173,123,udp,47,141,1,2,0.933361,Trading,BE,0.0,127
1736126064.462386,1736126065.942346,10.0.3.217,27671,3.171.85.72,443,tcp,1587,4761,6,14,1.479960,Visitors,BE,0.0,63
1736126064.969254,1736126069.026176,10.0.2.253,29042,147.81.172.199,30081,tcp,1425,4275,5,12,4.056922,Corporate,BE,0.0,127
1736126064.530929,1736126073.941934,10.0.3.191,25703,17.248.169.168,443,udp,2278,6834,10,24,9.411005,Visitors,BE,0.0,63
1736126064.702246,1736126069.963286,10.0.1.2,64435,163.123.153.14,123,udp,216,432,2,3,5.261040,Trading,BE,0.0,127
1736126065.707349,1736126069.068310,10.0.3.198,4942,17.248.230.66,443,udp,8621,25863,2,4,3.360962,Visitors,BE,0.0,63
1736126064.794344,1736126071.173795,10.0.1.221,4598,45.33.53.84,123,udp,47,141,1,2,6.379451,Trading,BE,0.0,127
1736126065.075319,1736126068.950218,10.0.1.114,28722,45.33.53.84,123,udp,47,141,1,2,3.874899,Trading,BE,0.0,127
1736126065.466542,1736126068.421414,10.0.2.98,50410,52.86.162.167,443,tcp,1963,5889,5,12,2.954872,Corporate,BE,0.0,127
1736126065.597940,1736126072.918203,10.0.4.92,58567,52.23.5.204,443,tcp,263263,789789,28,67,7.320263,Security_Cameras,BE,0.0,254
1736126065.584114,1736126069.148791,10.0.1.67,12605,1.1.1.1,0,icmp,112,336,1,2,3.564677,Trading,BE,0.0,127
1736126065.912965,1736126075.337929,10.0.2.232,34427,224.0.0.251,5353,udp,563,1689,3,7,9.424964,Corporate,BE,0.0,127
1736126065.623322,1736126070.212067,10.0.1.209,61383,45.33.53.84,123,udp,47,141,1,2,4.588745,Trading,BE,0.0,127
1736126068.708879,1736126077.198578,10.0.4.152,32638,52.207.222.50,123,udp,47,141,1,2,8.489699,Security_Cameras,BE,0.0,254
1736126066.711123,1736126075.127385,10.0.1.227,12956,66.42.71.197,123,udp,47,141,1,2,8.416262,Trading,BE,0.0,127
1736126067.125521,1736126072.801410,10.0.3.156,1336,34.110.159.9,443,udp,568,1704,5,12,5.675889,Visitors,BE,0.0,63
1736126066.155699,1736126067.893896,10.0.2.235,41122,172.253.63.108,993,tcp,1046,2092,2,3,1.738197,Corporate,BE,0.0,127
1736126068.426170,1736126069.622219,10.0.2.43,43992,147.81.176.236,443,tcp,10550,31650,706,1694,1.196049,Corporate,BE,0.0,127
1736126069.097817,1736126077.464362,10.0.1.23,52547,45.33.53.84,123,udp,47,141,1,2,8.366544,Trading,BE,0.0,127
1736126067.144381,1736126071.059575,10.0.3.108,31263,224.0.0.251,5353,udp,2429,7287,5,12,3.915194,Visitors,BE,0.0,63
1736126067.728734,1736126077.663523,10.0.3.232,42515,3.171.85.106,443,tcp,1240,3720,44,105,9.934789,Visitors,BE,0.0,63
1736126068.527276,1736126070.925987,10.0.3.121,52833,224.0.0.251,5353,udp,779,2337,1,2,2.398711,Visitors,BE,0.0,63
1736126071.483997,1736126076.026016,10.0.2.167,10717,3.171.85.95,443,tcp,1470,4410,22,52,4.542019,Corporate,BE,0.0,127
1736126068.677969,1736126070.450185,10.0.3.58,33435,224.0.0.251,5353,udp,560,1680,1,2,1.772216,Visitors,BE,0.0,63
1736126069.574333,1736126080.329519,10.0.3.59,10312,224.0.0.251,5353,udp,1275,3825,2,4,10.755186,Visitors,BE,0.0,63
1736126068.731081,1736126083.276458,10.0.4.68,56223,52.23.5.204,443,tcp,23097,69291,40,96,14.545376,Security_Cameras,BE,0.0,254
1736126068.892137,1736126074.666468,10.0.4.93,31343,100.50.0.164,443,tcp,2809,8427,17,40,5.774332,Security_Cameras,BE,0.0,254
1736126071.596227,1736126072.428646,10.0.4.237,56203,32.194.78.238,443,tcp,1866,5598,8,19,0.832419,Security_Cameras,BE,0.0,254
1736126072.071958,1736126077.990653,10.0.1.57,31520,23.186.168.132,123,udp,47,141,1,2,5.918696,Trading,BE,0.0,127
1736126069.995486,1736126076.213122,10.0.3.130,44865,224.0.0.251,5353,udp,777,2331,5,12,6.217635,Visitors,BE,0.0,63
1736126072.179658,1736126079.058171,10.0.3.220,6540,17.248.169.168,443,udp,4940,14820,4,9,6.878513,Visitors,BE,0.0,63
1736126071.697927,1736126074.059032,10.0.2.64,46296,17.248.228.12,443,udp,3264,9792,14,33,2.361104,Corporate,BE,0.0,127
1736126072.141279,1736126076.230321,10.0.4.156,9021,224.0.0.251,5353,udp,870,2610,2,4,4.089042,Security_Cameras,BE,0.0,254
1736126073.225569,1736126079.062680,10.0.2.99,43615,224.0.0.251,5353,udp,1649,4947,6,14,5.837111,Corporate,BE,0.0,127
1736126072.492568,1736126089.235199,10.0.1.219,25898,163.123.153.14,123,udp,18,36,4,6,16.742632,Trading,BE,0.0,127
1736126073.381544,1736126080.103381,10.0.4.170,22105,100.50.0.164,443,tcp,1637,4911,13,31,6.721837,Security_Cameras,BE,0.0,254
1736126073.420372,1736126082.239551,10.0.3.49,62904,146.75.31.6,443,udp,4445,13335,39,93,8.819178,Visitors,BE,0.0,63
1736126072.940091,1736126078.260065,10.0.1.193,61047,216.250.115.174,123,udp,909,1818,5,8,5.319974,Trading,BE,0.0,127
1736126074.105702,1736126083.128775,10.0.1.101,5053,239.254.127.63,48000,udp,163,489,3,7,9.023073,Trading,BE,0.0,127
1736126074.902846,1736126088.055665,10.0.4.28,30772,32.195.249.247,443,tcp,848,2544,24,57,13.152818,Security_Cameras,BE,0.0,254
1736126074.135281,1736126076.611861,10.0.3.121,28040,224.0.0.251,5353,udp,372,1116,2,4,2.476580,Visitors,BE,0.0,63
1736126076.975529,1736126079.420105,10.0.1.109,18792,141.11.228.173,123,udp,47,141,1,2,2.444576,Trading,BE,0.0,127
1736126074.205337,1736126083.508416,10.0.3.70,10817,17.253.20.45,123,udp,45,135,1,2,9.303079,Visitors,BE,0.0,63
1736126074.396886,1736126077.155057,10.0.3.58,45169,17.248.228.12,443,udp,8558,25674,9,21,2.758171,Visitors,BE,0.0,63
1736126075.231625,1736126084.115061,10.0.3.216,57999,224.0.0.251,5353,udp,453,1359,2,4,8.883436,Visitors,BE,0.0,63
1736126075.894984,1736126077.731311,10.0.4.244,57479,52.207.222.50,123,udp,47,141,1,2,1.836327,Security_Cameras,BE,0.0,254
1736126075.936822,1736126078.351127,10.0.2.151,14967,147.81.176.236,443,tcp,7037,21111,7,16,2.414304,Corporate,BE,0.0,127
1736126076.819499,1736126081.123151,10.0.3.45,60434,224.0.0.251,5353,udp,772,2316,3,7,4.303653,Visitors,BE,0.0,63
1736126078.526856,1736126082.907652,10.0.2.147,13989,3.171.100.124,443,tcp,462,1386,707,1696,4.380796,Corporate,BE,0.0,127
1736126076.184774,1736126078.715814,10.0.4.204,47098,52.2.3.61,443,tcp,1046,3138,10,24,2.531040,Security_Cameras,BE,0.0,254
1736126076.383843,1736126083.005007,10.0.4.177,17243,44.212.134.19,443,tcp,28375,85125,74,177,6.621164,Security_Cameras,BE,0.0,254
1736126078.307777,1736126086.050786,10.0.4.12,33421,52.86.162.167,443,tcp,691,2073,18,43,7.743010,Security_Cameras,BE,0.0,254
1736126077.691502,1736126082.763216,10.0.3.216,55269,224.0.0.251,5353,udp,3928,11784,2,4,5.071715,Visitors,BE,0.0,63
1736126077.540059,1736126080.249538,10.0.1.177,26736,141.11.228.173,123,udp,47,141,1,2,2.709478,Trading,BE,0.0,127
1736126077.619430,1736126080.389662,10.0.1.141,5681,45.33.53.84,123,udp,47,141,1,2,2.770232,Trading,BE,0.0,127
1736126078.695445,1736126091.980247,10.0.1.101,32818,69.89.207.199,123,udp,1907,3814,1,1,13.284802,Trading,BE,0.0,127
1736126079.138164,1736126081.180305,10.0.3.112,40733,224.0.0.251,5353,udp,1030,3090,1,2,2.042141,Visitors,BE,0.0,63
1736126078.441435,1736126084.204231,10.0.4.159,21796,44.201.148.133,123,udp,47,141,1,2,5.762796,Security_Cameras,BE,0.0,254
1736126079.568207,1736126083.894087,10.0.4.152,22270,44.211.213.240,9503,udp,184942,554826,24,57,4.325880,Security_Cameras,BE,0.0,254
1736126079.728382,1736126082.889319,10.0.2.196,32637,18.160.46.98,443,tcp,2033,4066,2,3,3.160937,Corporate,BE,0.0,127
1736126080.445956,1736126082.813603,10.0.1.56,61826,216.250.115.174,123,udp,101,202,6,9,2.367646,Trading,BE,0.0,127
1736126079.973443,1736126084.006697,10.0.3.220,51214,224.0.0.251,5353,udp,344,1032,3,7,4.033254,Visitors,BE,0.0,63
1736126080.096431,1736126083.866519,10.0.4.125,19983,52.23.5.204,443,tcp,10938,32814,32,76,3.770088,Security_Cameras,BE,0.0,254
1736126081.876443,1736126094.420539,10.0.2.110,29690,146.75.31.6,443,udp,5922,17766,3,7,12.544096,Corporate,BE,0.0,127
1736126082.259592,1736126086.830701,10.0.3.166,12345,224.0.0.251,5353,udp,434,1302,2,4,4.571109,Visitors,BE,0.0,63
1736126080.106431,1736126083.942151,10.0.4.190,2424,52.207.222.50,123,udp,47,141,1,2,3.835720,Security_Cameras,BE,0.0,254
1736126081.343069,1736126093.281085,10.0.4.246,55143,52.23.5.204,443,tcp,23364,70092,72,172,11.938016,Security_Cameras,BE,0.0,254
1736126080.655068,1736126089.388592,10.0.1.109,41692,216.250.115.174,123,udp,938,1876,6,9,8.733524,Trading,BE,0.0,127
1736126081.253929,1736126090.316186,10.0.1.165,16914,45.33.53.84,123,udp,47,141,1,2,9.062257,Trading,BE,0.0,127
1736126081.552741,1736126090.976944,10.0.1.141,13336,45.33.53.84,123,udp,47,141,1,2,9.424203,Trading,BE,0.0,127
1736126082.113951,1736126099.030760,10.0.4.32,58397,44.215.200.205,443,tcp,1384,4152,15,36,16.916808,Security_Cameras,BE,0.0,254
1736126083.135595,1736126104.932708,10.0.1.10,16717,23.150.40.242,123,udp,47,141,1,2,21.797113,Trading,BE,0.0,127
1736126083.043351,1736126094.785791,10.0.2.38,7716,3.171.85.72,443,tcp,10206,30618,8,19,11.742439,Corporate,BE,0.0,127
1736126082.165531,1736126088.216232,10.0.4.154,30264,224.0.0.251,5353,udp,2202,6606,4,9,6.050701,Security_Cameras,BE,0.0,254
1736126082.175531,1736126083.987333,10.0.4.254,11391,52.2.3.61,443,tcp,1224,3672,11,26,1.811802,Security_Cameras,BE,0.0,254
1736126084.252982,1736126091.158045,10.0.4.37,35493,52.2.3.61,443,tcp,1455,4365,13,31,6.905063,Security_Cameras,BE,0.0,254
1736126084.414216,1736126085.931934,10.0.3.156,41067,147.81.176.236,443,tcp,9361,28083,14,33,1.517718,Visitors,BE,0.0,63
1736126084.240105,1736126104.998723,10.0.2.205,21897,224.0.0.251,5353,udp,314,942,1,2,20.758618,Corporate,BE,0.0,127
1736126085.229286,1736126098.769377,10.0.1.101,13223,45.33.53.84,123,udp,47,141,1,2,13.540091,Trading,BE,0.0,127
1736126084.542057,1736126092.914674,10.0.2.245,55355,146.75.31.6,443,udp,317,951,1,2,8.372618,Corporate,BE,0.0,127
1736126085.303730,1736126087.254931,10.0.4.27,26486,52.23.5.204,443,tcp,82464,247392,28,67,1.951201,Security_Cameras,BE,0.0,254
1736126084.436396,1736126091.876261,10.0.3.217,1904,18.160.46.98,443,tcp,262,524,9,14,7.439865,Visitors,BE,0.0,63
1736126087.904461,1736126095.094270,10.0.3.108,58538,32.184.80.170,443,tcp,17,34,9,14,7.189809,Visitors,BE,0.0,63
1736126084.903537,1736126087.440781,10.0.2.35,57819,172.253.63.108,993,tcp,62,124,14,22,2.537245,Corporate,BE,0.0,127
1736126086.398700,1736126088.426198,10.0.2.219,22271,17.248.228.27,443,udp,3482,10446,8,19,2.027498,Corporate,BE,0.0,127
1736126086.790662,1736126093.117681,10.0.1.114,43699,216.250.115.174,123,udp,1873,3746,1,1,6.327018,Trading,BE,0.0,127
1736126085.325683,1736126093.707989,10.0.4.237,15312,224.0.0.251,5353,udp,786,2358,1,2,8.382306,Security_Cameras,BE,0.0,254
1736126088.473619,1736126093.495478,10.0.4.149,6750,32.195.249.247,443,tcp,845,2535,14,33,5.021858,Security_Cameras,BE,0.0,254
1736126088.842189,1736126107.959627,10.0.2.192,7674,18.160.46.98,443,tcp,165,330,1,1,19.117438,Corporate,BE,0.0,127
1736126087.667758,1736126092.604867,10.0.1.227,11755,45.33.53.84,123,udp,47,141,1,2,4.937108,Trading,BE,0.0,127
1736126088.018824,1736126090.150840,10.0.1.177,11005,216.250.115.174,123,udp,128,256,15,24,2.132016,Trading,BE,0.0,127
1736126090.654124,1736126096.802060,10.0.3.121,50281,224.0.0.251,5353,udp,1943,5829,4,9,6.147936,Visitors,BE,0.0,63
1736126089.335369,1736126092.052152,10.0.1.61,38055,45.33.53.84,123,udp,47,141,1,2,2.716783,Trading,BE,0.0,127
1736126089.799279,1736126095.849049,10.0.4.21,20207,224.0.0.251,5353,udp,753,2259,1,2,6.049770,Security_Cameras,BE,0.0,254
1736126090.962175,1736126098.605401,10.0.2.84,31434,224.0.0.251,5353,udp,1305,3915,5,12,7.643227,Corporate,BE,0.0,127
1736126089.482140,1736126092.543362,10.0.1.88,56125,216.250.115.174,123,udp,871,1742,14,22,3.061222,Trading,BE,0.0,127
1736126090.453885,1736126091.062003,10.0.1.185,45640,129.146.193.200,123,udp,47,141,1,2,0.608118,Trading,BE,0.0,127
1736126090.434527,1736126095.907447,10.0.4.12,10021,224.0.0.251,5353,udp,691,2073,11,26,5.472919,Security_Cameras,BE,0.0,254
1736126091.667488,1736126093.474931,10.0.4.148,54178,54.147.255.253,443,tcp,27439,82317,22,52,1.807443,Security_Cameras,BE,0.0,254
1736126090.500947,1736126091.927041,10.0.1.219,5158,172.233.155.39,123,udp,1529,3058,1,1,1.426094,Trading,BE,0.0,127
1736126091.662197,1736126095.139852,10.0.1.132,42509,141.11.228.173,123,udp,47,141,1,2,3.477655,Trading,BE,0.0,127
1736126090.731333,1736126096.607863,10.0.3.104,2593,224.0.0.251,5353,udp,257,771,2,4,5.876530,Visitors,BE,0.0,63
1736126092.556664,1736126094.401619,10.0.3.217,17252,3.171.100.125,443,tcp,1521,4563,12,28,1.844955,Visitors,BE,0.0,63
1736126092.206240,1736126096.975921,10.0.2.69,40270,224.0.0.251,5353,udp,375,1125,3,7,4.769681,Corporate,BE,0.0,127
1736126092.523240,1736126098.297373,10.0.1.5,8756,45.33.53.84,123,udp,47,141,1,2,5.774133,Trading,BE,0.0,127
1736126094.122564,1736126097.412579,10.0.4.12,9663,52.2.3.61,443,tcp,749,2247,10,24,3.290014,Security_Cameras,BE,0.0,254
1736126094.043928,1736126098.384933,10.0.2.47,22404,52.86.162.167,443,tcp,1930,5790,9,21,4.341004,Corporate,BE,0.0,127
1736126092.641779,1736126096.102448,10.0.1.92,14510,216.250.115.174,123,udp,80,160,5,8,3.460670,Trading,BE,0.0,127
1736126093.224761,1736126094.704327,10.0.3.220,44206,3.171.100.124,443,tcp,1782,5346,4,9,1.479566,Visitors,BE,0.0,63
1736126092.904928,1736126101.500930,10.0.1.30,16205,141.11.228.173,123,udp,47,141,1,2,8.596002,Trading,BE,0.0,127
1736126093.624586,1736126099.051019,10.0.3.220,8099,224.0.0.251,5353,udp,2243,6729,10,24,5.426433,Visitors,BE,0.0,63
1736126094.603055,1736126099.820196,10.0.3.191,52970,147.81.176.236,443,tcp,7019,21057,27,64,5.217140,Visitors,BE,0.0,63
1736126094.267276,1736126103.653079,10.0.2.144,14898,239.255.255.250,1900,udp,919,2757,7,16,9.385803,Corporate,BE,0.0,127
1736126094.817706,1736126097.835669,10.0.4.66,5925,52.1.6.39,443,tcp,1460,4380,7,16,3.017963,Security_Cameras,BE,0.0,254
1736126094.409240,1736126100.483440,10.0.2.238,47814,17.248.228.19,443,udp,1040,3120,1,2,6.074200,Corporate,BE,0.0,127
1736126096.095684,1736126098.927113,10.0.2.244,26664,146.75.31.6,443,udp,3762,11286,9,21,2.831429,Corporate,BE,0.0,127
1736126097.084880,1736126107.613684,10.0.3.104,33531,172.253.63.108,993,tcp,788,1576,2,3,10.528804,Visitors,BE,0.0,63
1736126095.304341,1736126097.407264,10.0.4.96,13810,52.2.3.61,443,tcp,1579,4737,14,33,2.102922,Security_Cameras,BE,0.0,254
1736126096.515934,1736126101.142772,10.0.1.101,21763,23.186.168.130,123,udp,65,130,37,59,4.626838,Trading,BE,0.0,127
1736126096.121402,1736126100.861256,10.0.4.201,43551,34.204.218.249,443,tcp,2238,6714,9,21,4.739854,Security_Cameras,BE,0.0,254
1736126096.612530,1736126098.441698,10.0.2.114,35184,172.253.63.108,993,tcp,1743,3486,5,8,1.829168,Corporate,BE,0.0,127
1736126096.610534,1736126098.304168,10.0.4.38,32703,52.23.5.204,443,tcp,30943,92829,36,86,1.693633,Security_Cameras,BE,0.0,254
1736126096.647227,1736126103.286855,10.0.1.67,22013,141.11.228.173,123,udp,47,141,1,2,6.639628,Trading,BE,0.0,127
1736126097.671810,1736126099.481226,10.0.4.30,45606,52.2.3.61,443,tcp,1684,5052,11,26,1.809416,Security_Cameras,BE,0.0,254
1736126097.453734,1736126101.866011,10.0.2.114,28837,3.171.85.95,443,tcp,1718,5154,30,72,4.412277,Corporate,BE,0.0,127
1736126097.270769,1736126104.514051,10.0.1.233,27130,45.33.53.84,123,udp,47,141,1,2,7.243282,Trading,BE,0.0,127
1736126098.352151,1736126104.531314,10.0.3.216,10491,224.0.0.251,5353,udp,2646,7938,3,7,6.179163,Visitors,BE,0.0,63
1736126097.576298,1736126099.316575,10.0.1.37,16931,163.123.153.14,123,udp,201,402,3,4,1.740277,Trading,BE,0.0,127
1736126097.777157,1736126101.442895,10.0.2.20,58674,3.171.100.124,443,tcp,348,1044,11,26,3.665738,Corporate,BE,0.0,127
1736126098.044295,1736126109.062426,10.0.1.87,5960,66.42.71.197,123,udp,47,141,1,2,11.018131,Trading,BE,0.0,127
1736126098.156294,1736126099.237684,10.0.4.95,5825,98.95.178.97,443,tcp,14307,42921,9,21,1.081390,Security_Cameras,BE,0.0,254
1736126100.206671,1736126101.819183,10.0.2.118,7720,146.75.31.6,443,udp,3849,11547,1,2,1.612512,Corporate,BE,0.0,127
1736126099.010675,1736126101.903651,10.0.1.114,37468,129.146.193.200,123,udp,47,141,1,2,2.892976,Trading,BE,0.0,127
1736126099.346995,1736126111.677538,10.0.4.179,8177,44.201.148.133,123,udp,47,141,1,2,12.330543,Security_Cameras,BE,0.0,254
1736126100.162608,1736126104.785902,10.0.3.220,8581,146.75.31.6,443,udp,3286,9858,1,2,4.623294,Visitors,BE,0.0,63
1736126099.448625,1736126102.072274,10.0.1.209,18273,23.111.186.186,123,udp,47,141,1,2,2.623650,Trading,BE,0.0,127
1736126100.523288,1736126106.450107,10.0.4.171,31167,32.195.249.247,443,tcp,4246,12738,14,33,5.926819,Security_Cameras,BE,0.0,254
1736126099.791212,1736126103.622586,10.0.1.177,50547,141.11.228.173,123,udp,47,141,1,2,3.831374,Trading,BE,0.0,127
1736126099.868161,1736126109.196215,10.0.1.57,36449,23.150.40.242,123,udp,47,141,1,2,9.328054,Trading,BE,0.0,127
1736126102.972739,1736126123.668757,10.0.1.56,56096,23.186.168.130,123,udp,536,1072,5,8,20.696017,Trading,BE,0.0,127
1736126101.092114,1736126103.368017,10.0.3.232,23969,147.81.172.199,30081,tcp,351,1053,11,26,2.275903,Visitors,BE,0.0,63
1736126100.359969,1736126108.028722,10.0.2.96,30288,224.0.0.251,5353,udp,1434,4302,6,14,7.668753,Corporate,BE,0.0,127
1736126102.410488,1736126113.908398,10.0.2.220,12795,147.81.176.236,443,tcp,1697,5091,21,50,11.497910,Corporate,BE,0.0,127
1736126100.915052,1736126105.596159,10.0.4.177,38540,54.205.175.194,443,tcp,2786,8358,27,64,4.681106,Security_Cameras,BE,0.0,254
1736126102.042715,1736126108.197689,10.0.4.148,41636,44.208.255.131,443,tcp,59600,178800,28,67,6.154974,Security_Cameras,BE,0.0,254
1736126101.141358,1736126113.339889,10.0.3.198,2199,3.171.85.72,443,tcp,652,1956,31,74,12.198530,Visitors,BE,0.0,63
1736126105.680632,1736126112.257909,10.0.3.135,43884,147.81.176.236,443,tcp,1390,4170,31,74,6.577277,Visitors,BE,0.0,63
1736126102.115314,1736126105.186887,10.0.4.70,22235,100.50.0.164,443,tcp,2196,6588,9,21,3.071573,Security_Cameras,BE,0.0,254
1736126102.558184,1736126108.158917,10.0.4.159,28939,32.194.78.238,443,tcp,1132,3396,8,19,5.600733,Security_Cameras,BE,0.0,254
1736126102.948253,1736126129.660361,10.0.2.151,47942,224.0.0.251,5353,udp,831,2493,4,9,26.712107,Corporate,BE,0.0,127
1736126103.691653,1736126109.150356,10.0.4.227,9072,32.194.78.238,443,tcp,2781,8343,15,36,5.458703,Security_Cameras,BE,0.0,254
1736126103.618298,1736126110.677271,10.0.2.6,42761,146.75.31.6,443,udp,2562,7686,1,2,7.058973,Corporate,BE,0.0,127
1736126103.466419,1736126104.570937,10.0.1.235,34494,23.186.168.130,123,udp,82,164,1,1,1.104517,Trading,BE,0.0,127
1736126103.625578,1736126111.987939,10.0.1.137,32629,66.42.71.197,123,udp,47,141,1,2,8.362362,Trading,BE,0.0,127
1736126105.611124,1736126109.247438,10.0.2.105,42438,146.75.31.6,443,udp,1318,3954,29,69,3.636314,Corporate,BE,0.0,127
1736126103.977317,1736126107.702744,10.0.1.23,30080,23.150.40.242,123,udp,47,141,1,2,3.725427,Trading,BE,0.0,127
1736126103.894807,1736126111.553856,10.0.4.251,32037,44.212.134.19,443,tcp,4153,12459,74,177,7.659049,Security_Cameras,BE,0.0,254
1736126104.762747,1736126112.837870,10.0.4.48,36857,32.194.78.238,443,tcp,3639,10917,12,28,8.075123,Security_Cameras,BE,0.0,254
1736126106.238578,1736126116.815015,10.0.1.221,49214,45.33.53.84,123,udp,47,141,1,2,10.576437,Trading,BE,0.0,127
1736126105.714754,1736126110.925481,10.0.4.213,4793,44.209.49.184,443,tcp,1681,5043,11,26,5.210727,Security_Cameras,BE,0.0,254
1736126106.287714,1736126115.822733,10.0.2.102,1607,17.248.228.19,443,udp,4707,14121,10,24,9.535019,Corporate,BE,0.0,127
1736126106.302203,1736126111.362537,10.0.3.166,54196,146.75.31.6,443,udp,558,1674,26,62,5.060334,Visitors,BE,0.0,63
1736126105.770377,1736126112.346191,10.0.4.77,28355,54.147.255.253,443,tcp,68820,206460,88,211,6.575814,Security_Cameras,BE,0.0,254
1736126106.292833,1736126121.212879,10.0.4.70,24886,98.95.178.97,443,tcp,1871,5613,22,52,14.920046,Security_Cameras,BE,0.0,254
1736126107.337579,1736126113.099476,10.0.1.101,43734,141.11.228.173,123,udp,47,141,1,2,5.761897,Trading,BE,0.0,127
1736126106.477793,1736126114.910144,10.0.2.199,18109,34.110.159.9,443,udp,1536,4608,11,26,8.432351,Corporate,BE,0.0,127
1736126106.962852,1736126108.862805,10.0.4.176,44189,34.233.14.136,443,tcp,4818,14454,19,45,1.899953,Security_Cameras,BE,0.0,254
1736126107.003049,1736126108.610151,10.0.3.191,45193,64.233.180.95,443,udp,8488,25464,1,2,1.607102,Visitors,BE,0.0,63
1736126106.534881,1736126111.013176,10.0.2.21,48480,146.75.31.6,443,udp,4254,12762,1,2,4.478295,Corporate,BE,0.0,127
1736126108.680216,1736126112.750389,10.0.2.204,38709,146.75.31.6,443,udp,4921,14763,6,14,4.070173,Corporate,BE,0.0,127
1736126107.379319,1736126114.650860,10.0.4.22,1397,224.0.0.251,5353,udp,794,2382,4,9,7.271541,Security_Cameras,BE,0.0,254
1736126107.015530,1736126109.292964,10.0.3.49,29326,147.81.172.199,30081,tcp,152,456,6,14,2.277434,Visitors,BE,0.0,63
1736126107.311245,1736126122.014190,10.0.3.49,40311,146.75.31.6,443,udp,2809,8427,2,4,14.702946,Visitors,BE,0.0,63
1736126109.135408,1736126112.949902,10.0.3.135,3330,70.106.232.3,443,tcp,2127,6381,13,31,3.814494,Visitors,BE,0.0,63
1736126108.212317,1736126114.435336,10.0.1.101,13257,45.33.53.84,123,udp,47,141,1,2,6.223019,Trading,BE,0.0,127
1736126107.469510,1736126109.350335,10.0.4.170,8779,52.217.134.232,443,tcp,86846,260538,184,441,1.880825,Security_Cameras,BE,0.0,254
1736126109.294934,1736126114.865443,10.0.4.176,32422,224.0.0.251,5353,udp,1548,4644,3,7,5.570509,Security_Cameras,BE,0.0,254
1736126108.248427,1736126123.333518,10.0.1.141,29865,23.186.168.130,123,udp,1383,2766,1,1,15.085091,Trading,BE,0.0,127
1736126108.957646,1736126120.884472,10.0.1.227,63988,163.123.153.14,123,udp,620,1240,1,1,11.926826,Trading,BE,0.0,127
1736126108.995491,1736126125.149817,10.0.2.81,25939,224.0.0.251,5353,udp,917,2751,1,2,16.154327,Corporate,BE,0.0,127
1736126109.413255,1736126115.637085,10.0.1.114,50636,45.33.53.84,123,udp,47,141,1,2,6.223830,Trading,BE,0.0,127
1736126109.228366,1736126111.911676,10.0.2.204,30150,17.248.228.19,443,udp,1315,3945,15,36,2.683311,Corporate,BE,0.0,127
1736126109.775525,1736126113.480239,10.0.3.61,50389,3.171.85.72,443,tcp,9555,28665,7,16,3.704714,Visitors,BE,0.0,63
1736126110.626474,1736126114.585469,10.0.2.123,52559,17.248.228.27,443,udp,5181,15543,15,36,3.958995,Corporate,BE,0.0,127
1736126110.543024,1736126113.455025,10.0.4.158,46278,54.205.175.194,443,tcp,1185,3555,8,19,2.912001,Security_Cameras,BE,0.0,254
1736126109.872545,1736126119.990108,10.0.1.237,8916,45.33.53.84,123,udp,47,141,1,2,10.117563,Trading,BE,0.0,127
1736126110.000922,1736126117.595829,10.0.3.216,39151,34.110.159.9,443,udp,361,1083,19,45,7.594907,Visitors,BE,0.0,63
1736126110.589516,1736126127.016701,10.0.1.96,31105,129.146.193.200,123,udp,47,141,1,2,16.427185,Trading,BE,0.0,127
1736126110.936631,1736126120.794287,10.0.3.190,58962,17.253.20.45,123,udp,71,213,1,2,9.857657,Visitors,BE,0.0,63
1736126110.956287,1736126126.394082,10.0.4.165,19190,44.211.213.240,9503,udp,7077,21231,239,573,15.437795,Security_Cameras,BE,0.0,254
