flow_start,flow_end,src_ip,src_port,dst_ip,dst_port,protocol,orig_bytes,resp_bytes,orig_pkts,resp_pkts,duration,subnet,qos_class,qos_delay_ms,ttl
1736122748.263647,1736122777.511845,10.0.5.225,40303,146.75.31.6,443,udp,33657,100971,10,24,29.248198,Guest_WiFi,BE,1000.0,63
1736122748.632469,1736122750.499077,10.0.3.247,14310,199.38.181.93,3478,udp,770,2310,26,62,1.866608,Development,BE,0.33,127
1736122748.494904,1736122750.178861,10.0.5.78,15951,224.0.0.251,5353,udp,1026,3078,2,4,1.683957,Guest_WiFi,BE,1000.0,63
1736122748.510328,1736122759.653564,10.0.5.59,57829,172.253.63.108,993,tcp,6604,13208,13,20,11.143236,Guest_WiFi,BE,1000.0,63
1736122749.587635,1736122761.181663,10.0.5.75,32167,3.171.100.124,443,tcp,1578,4734,12,28,11.594027,Guest_WiFi,BE,1000.0,63
1736122748.616806,1736122759.311371,10.0.5.155,44757,146.75.31.6,443,udp,1669,5007,1,2,10.694565,Guest_WiFi,BE,0.33,63
1736122749.484193,1736122750.954640,10.0.1.5,29003,44.209.49.184,443,tcp,1579,4737,9,21,1.470446,Servers,BE,0.33,63
1736122750.060277,1736122759.498724,10.0.5.192,50114,52.86.162.167,443,tcp,2600,7800,54,129,9.438447,Guest_WiFi,BE,0.33,63
1736122749.505847,1736122755.257416,10.0.3.189,64132,108.18.98.104,41642,udp,303,909,18,43,5.751569,Development,BE,0.33,127
1736122749.982447,1736122761.151969,10.0.2.24,33994,3.171.100.125,443,tcp,1594,4782,10,24,11.169522,Workstations,BE,0.33,127
1736122751.338203,1736122776.333890,10.0.1.169,48886,224.0.0.251,5353,udp,1733,5199,7,16,24.995686,Servers,BE,0.33,63
1736122749.976532,1736122752.039765,10.0.3.126,49764,103.133.36.2,59902,tcp,560,1680,2,4,2.063233,Development,BE,0.33,127
1736122750.176501,1736122751.980257,10.0.3.78,64217,103.133.36.2,59902,tcp,608,1824,2,4,1.803756,Development,BE,0.33,127
1736122750.680720,1736122752.863536,10.0.2.230,16236,224.0.0.251,5353,udp,652,1956,3,7,2.182816,Workstations,BE,0.33,127
1736122750.348218,1736122751.240581,10.0.5.26,51864,146.75.31.6,443,udp,1274,3822,5,12,0.892363,Guest_WiFi,BE,0.33,63
1736122750.647505,1736122752.735721,10.0.3.243,48943,108.18.98.104,41642,udp,235,705,6,14,2.088215,Development,BE,0.33,127
1736122750.800646,1736122756.960828,10.0.5.249,24529,52.86.162.167,443,tcp,851,2553,14,33,6.160182,Guest_WiFi,BE,0.33,63
1736122751.635187,1736122760.869400,10.0.4.164,50854,44.208.255.131,443,tcp,42461,127383,22,52,9.234212,IoT_Sensors,BE,1000.0,254
1736122750.951095,1736122754.472788,10.0.4.183,11893,54.205.175.194,443,tcp,377,1131,11,26,3.521693,IoT_Sensors,BE,0.33,254
1736122751.302641,1736122755.376721,10.0.3.250,55026,178.156.152.91,80,tcp,76,228,4,9,4.074080,Development,BE,0.33,127
1736122751.193289,1736122753.646460,10.0.2.66,24716,17.248.228.19,443,udp,825,2475,87,208,2.453171,Workstations,BE,0.33,127
1736122753.008090,1736122755.508920,10.0.5.136,20373,224.0.0.251,5353,udp,833,2499,4,9,2.500830,Guest_WiFi,BE,0.33,63
1736122751.734610,1736122764.087682,10.0.4.182,7522,52.1.6.39,443,tcp,780,2340,5,12,12.353073,IoT_Sensors,BE,0.33,254
1736122751.358678,1736122758.726122,10.0.2.4,2743,3.171.85.84,443,tcp,6815,20445,42,100,7.367443,Workstations,BE,0.33,127
1736122751.847286,1736122754.466109,10.0.3.123,61092,178.156.152.106,80,tcp,303,909,4,9,2.618824,Development,BE,0.33,127
1736122756.844884,1736122770.754734,10.0.1.237,61917,52.23.5.204,443,tcp,5445,16335,82,196,13.909851,Servers,BE,0.33,63
1736122752.005450,1736122758.034616,10.0.2.97,48205,146.75.31.6,443,udp,12876,38628,7,16,6.029165,Workstations,BE,1.78,127
1736122751.747886,1736122755.043524,10.0.4.12,36900,44.209.49.184,443,tcp,899,2697,24,57,3.295638,IoT_Sensors,BE,0.33,254
1736122751.841563,1736122764.683648,10.0.4.223,40259,224.0.0.251,5353,udp,404,1212,15,36,12.842084,IoT_Sensors,BE,0.33,254
1736122752.968478,1736122758.761183,10.0.4.115,47347,224.0.0.251,5353,udp,228,684,4,9,5.792705,IoT_Sensors,BE,0.33,254
1736122753.070792,1736122756.193499,10.0.3.162,8563,108.18.98.104,41642,udp,2724,8172,57,136,3.122707,Development,BE,0.33,127
1736122753.546940,1736122761.911377,10.0.2.113,37697,146.75.31.6,443,udp,1060,3180,12,28,8.364437,Workstations,BE,0.33,127
1736122753.305026,1736122791.714894,10.0.4.92,1168,52.207.222.50,123,udp,47,141,1,2,38.409867,IoT_Sensors,BE,0.33,254
1736122753.044818,1736122765.268487,10.0.5.186,14816,3.171.100.125,443,tcp,1513,4539,13,31,12.223669,Guest_WiFi,BE,0.33,63
1736122754.965188,1736122757.625056,10.0.5.141,1432,239.255.255.250,1900,udp,1331,3993,14,33,2.659868,Guest_WiFi,BE,0.33,63
1736122753.134954,1736122759.318012,10.0.3.86,33811,178.156.152.106,80,tcp,281,843,7,16,6.183057,Development,BE,0.33,127
1736122754.866488,1736122757.045632,10.0.3.16,38977,108.18.98.104,41641,udp,6545,19635,2,4,2.179143,Development,BE,0.33,127
1736122754.155601,1736122759.029387,10.0.4.215,34993,32.195.249.247,443,tcp,477,1431,13,31,4.873786,IoT_Sensors,BE,0.33,254
1736122757.062506,1736122777.291115,10.0.2.199,38540,3.171.85.72,443,tcp,2655,7965,9,21,20.228608,Workstations,BE,0.33,127
1736122756.193115,1736122757.515882,10.0.4.60,10751,44.201.148.133,123,udp,47,141,1,2,1.322767,IoT_Sensors,BE,0.33,254
1736122755.810347,1736122758.570977,10.0.3.245,10881,108.18.98.104,41641,udp,6748,20244,5,12,2.760630,Development,BE,0.33,127
1736122755.665585,1736122760.440951,10.0.5.5,45548,34.110.159.9,443,udp,817,2451,2,4,4.775366,Guest_WiFi,BE,0.33,63
1736122755.807324,1736122764.863686,10.0.5.225,28293,17.248.228.27,443,tcp,6713,20139,1,2,9.056362,Guest_WiFi,BE,0.33,63
1736122755.901893,1736122757.326631,10.0.5.113,50269,3.171.100.125,443,tcp,1323,3969,15,36,1.424739,Guest_WiFi,BE,0.33,63
1736122755.935979,1736122764.621696,10.0.3.44,62699,199.38.181.93,443,tcp,3106,9318,19,45,8.685717,Development,BE,0.33,127
1736122756.127451,1736122762.768178,10.0.5.215,35436,146.75.31.6,443,udp,474,1422,2,4,6.640726,Guest_WiFi,BE,0.33,63
1736122757.479821,1736122761.970189,10.0.3.162,28933,68.183.90.120,3478,udp,98,294,2,4,4.490368,Development,BE,0.33,127
1736122756.424160,1736122771.875005,10.0.5.80,48365,17.248.230.66,443,udp,6765,20295,42,100,15.450845,Guest_WiFi,BE,0.33,63
1736122757.912785,1736122769.081356,10.0.4.88,14018,224.0.0.251,5353,udp,542,1626,12,28,11.168571,IoT_Sensors,BE,0.33,254
1736122756.548791,1736122768.612959,10.0.5.179,40310,146.75.31.6,443,udp,2943,8829,1,2,12.064168,Guest_WiFi,BE,0.33,63
1736122761.998883,1736122770.716671,10.0.5.225,44254,146.75.31.6,443,udp,1170,3510,6,14,8.717789,Guest_WiFi,BE,0.33,63
1736122758.926005,1736122761.374375,10.0.2.22,42974,224.0.0.251,5353,udp,2245,6735,2,4,2.448369,Workstations,BE,0.33,127
1736122758.655368,1736122769.080533,10.0.1.195,26763,44.215.200.205,443,tcp,670,2010,10,24,10.425165,Servers,BE,0.33,63
1736122757.911890,1736122760.031294,10.0.3.247,21637,147.81.172.199,54050,tcp,1350,4050,3,7,2.119404,Development,BE,0.33,127
1736122758.177485,1736122759.698622,10.0.1.179,9103,52.23.5.204,443,tcp,190362,571086,20,48,1.521137,Servers,BE,1000.0,63
1736122758.010586,1736122767.436910,10.0.3.29,33154,108.18.98.104,51620,udp,3528,10584,9,21,9.426324,Development,BE,0.33,127
1736122758.207709,1736122769.847239,10.0.3.58,21879,103.133.36.2,56050,tcp,580,1740,3,7,11.639530,Development,BE,0.33,127
1736122758.970512,1736122764.337156,10.0.3.4,24013,68.183.90.120,3478,udp,121,363,2,4,5.366645,Development,BE,0.33,127
1736122762.398674,1736122767.679598,10.0.4.251,31242,18.213.226.45,443,tcp,1162,3486,11,26,5.280924,IoT_Sensors,BE,0.33,254
1736122759.291880,1736122761.805417,10.0.1.61,41558,54.243.163.43,443,tcp,1887,5661,13,31,2.513537,Servers,BE,0.33,63
1736122759.212574,1736122763.953021,10.0.4.155,56017,54.147.255.253,443,tcp,48125,144375,81,194,4.740447,IoT_Sensors,BE,1000.0,254
1736122759.319887,1736122765.104775,10.0.2.67,25795,147.81.176.236,443,tcp,921,2763,31,74,5.784889,Workstations,BE,0.33,127
1736122759.607572,1736122761.975412,10.0.3.250,55285,239.255.255.250,1900,udp,231,693,1,2,2.367840,Development,BE,0.33,127
1736122760.520692,1736122764.568509,10.0.1.117,50267,52.2.3.61,443,tcp,1266,3798,11,26,4.047817,Servers,BE,0.33,63
1736122760.256116,1736122762.301299,10.0.2.218,55265,3.171.85.72,443,tcp,2094,6282,3,7,2.045183,Workstations,BE,0.33,127
1736122761.133469,1736122779.809581,10.0.3.43,62143,108.18.98.104,51430,udp,914,2742,9,21,18.676111,Development,BE,0.33,127
1736122760.449935,1736122763.391091,10.0.2.169,33555,146.75.31.6,443,udp,1860,5580,1,2,2.941156,Workstations,BE,0.33,127
1736122764.170295,1736122779.376120,10.0.2.148,22331,224.0.0.251,5353,udp,3456,10368,2,4,15.205825,Workstations,BE,0.33,127
1736122762.536030,1736122767.093150,10.0.1.107,28317,52.2.3.61,443,tcp,415,1245,11,26,4.557120,Servers,BE,0.33,63
1736122761.300584,1736122763.777582,10.0.3.243,52048,108.18.98.104,41642,udp,2221,6663,6,14,2.476998,Development,BE,0.33,127
1736122765.265938,1736122774.357721,10.0.3.65,8533,178.156.152.91,3478,udp,303,909,2,4,9.091783,Development,BE,0.33,127
1736122763.585666,1736122767.186688,10.0.5.225,7230,52.86.162.167,443,tcp,22,66,6,14,3.601022,Guest_WiFi,BE,0.33,63
1736122764.675724,1736122771.616563,10.0.1.72,16906,52.2.3.61,443,tcp,882,2646,11,26,6.940839,Servers,BE,0.33,63
1736122765.419854,1736122777.537592,10.0.4.57,27360,100.50.0.164,443,tcp,1333,3999,12,28,12.117738,IoT_Sensors,BE,0.33,254
1736122763.732372,1736122773.351128,10.0.4.201,17520,52.23.5.204,443,tcp,248943,746829,57,136,9.618757,IoT_Sensors,BE,1000.0,254
1736122763.620347,1736122774.044698,10.0.5.247,1375,146.75.31.6,443,udp,2497,7491,1,2,10.424351,Guest_WiFi,BE,0.33,63
1736122764.856035,1736122768.052038,10.0.5.225,7624,17.248.228.12,443,udp,3093,9279,2,4,3.196003,Guest_WiFi,BE,0.33,63
1736122764.194997,1736122765.462081,10.0.4.182,7543,98.87.225.147,443,tcp,906,2718,10,24,1.267085,IoT_Sensors,BE,1000.0,254
1736122764.541009,1736122768.347456,10.0.2.149,20119,224.0.0.251,5353,udp,1226,3678,1,2,3.806446,Workstations,BE,0.33,127
1736122765.752186,1736122771.283574,10.0.2.170,19468,224.0.0.251,5353,udp,4243,12729,2,4,5.531388,Workstations,BE,0.33,127
1736122766.173078,1736122771.001996,10.0.1.5,45070,52.23.5.204,443,tcp,6114,18342,55,132,4.828918,Servers,BE,0.33,63
1736122765.953158,1736122780.854596,10.0.3.58,15752,108.18.98.104,51620,udp,633,1899,3,7,14.901438,Development,BE,0.33,127
1736122766.105901,1736122778.299458,10.0.4.117,9445,54.205.175.194,443,tcp,1167,3501,10,24,12.193557,IoT_Sensors,BE,0.33,254
1736122765.629514,1736122769.433154,10.0.5.64,16026,224.0.0.251,5353,udp,3259,9777,3,7,3.803640,Guest_WiFi,BE,0.33,63
1736122766.381086,1736122778.813958,10.0.5.8,41673,147.81.176.236,443,tcp,2513,7539,19,45,12.432872,Guest_WiFi,BE,0.33,63
1736122765.945713,1736122775.180961,10.0.2.199,47838,3.171.100.124,443,tcp,2015,6045,85,204,9.235248,Workstations,BE,0.33,127
1736122770.344054,1736122771.353991,10.0.2.16,36505,146.75.31.6,443,udp,23484,70452,6,14,1.009937,Workstations,BE,5.61,127
1736122767.195873,1736122781.792786,10.0.3.13,43910,108.18.98.104,51430,udp,5191,15573,70,168,14.596913,Development,BE,0.33,127
1736122769.599939,1736122777.643338,10.0.4.138,7475,44.209.49.184,443,tcp,877,2631,12,28,8.043399,IoT_Sensors,BE,0.33,254
1736122766.297401,1736122774.254208,10.0.1.164,45821,98.87.225.147,443,tcp,1993,5979,13,31,7.956807,Servers,BE,0.33,63
1736122766.732420,1736122776.144504,10.0.1.144,40652,224.0.0.251,5353,udp,327,981,3,7,9.412084,Servers,BE,0.33,63
1736122766.401343,1736122768.931893,10.0.5.136,27808,146.75.31.6,443,udp,2104,6312,4,9,2.530551,Guest_WiFi,BE,0.33,63
1736122766.434153,1736122768.700909,10.0.5.215,61859,64.233.180.95,443,udp,3287,9861,7,16,2.266756,Guest_WiFi,BE,0.33,63
1736122768.462593,1736122774.820529,10.0.5.186,27785,224.0.0.251,5353,udp,813,2439,1,2,6.357936,Guest_WiFi,BE,0.33,63
1736122769.104603,1736122780.339671,10.0.1.112,50382,52.23.5.204,443,tcp,11030,33090,59,141,11.235068,Servers,BE,0.44,63
1736122767.452911,1736122775.770169,10.0.3.71,61662,199.38.181.93,443,tcp,10212,30636,264,633,8.317259,Development,BE,0.33,127
1736122768.620582,1736122785.197366,10.0.3.223,63456,178.156.152.106,80,tcp,466,1398,7,16,16.576784,Development,BE,0.33,127
1736122769.057197,1736122782.648266,10.0.5.212,11430,52.86.162.167,443,tcp,406,1218,3,7,13.591069,Guest_WiFi,BE,0.33,63
1736122769.041595,1736122770.968235,10.0.3.96,43087,68.183.90.120,3478,udp,328,984,3,7,1.926639,Development,BE,0.33,127
1736122769.587252,1736122772.955663,10.0.3.213,5929,103.133.36.2,48692,tcp,294,882,3,7,3.368410,Development,BE,0.33,127
1736122769.834154,1736122773.159458,10.0.5.215,24210,147.81.176.236,443,tcp,3720,11160,831,1994,3.325304,Guest_WiFi,BE,0.33,63
1736122771.573004,1736122779.586806,10.0.3.13,45984,199.38.181.93,443,tcp,10005,30015,3,7,8.013802,Development,BE,0.33,127
1736122771.396183,1736122783.889963,10.0.4.54,15950,54.147.255.253,443,tcp,15264,45792,138,331,12.493780,IoT_Sensors,BE,0.74,254
1736122770.399156,1736122779.082648,10.0.5.181,41362,32.184.80.170,443,tcp,119,238,7,11,8.683492,Guest_WiFi,BE,0.33,63
1736122770.890434,1736122774.152178,10.0.1.246,61698,54.145.15.109,443,tcp,851,2553,18,43,3.261744,Servers,BE,0.33,63
1736122770.577315,1736122783.205440,10.0.1.81,21458,44.212.134.19,443,tcp,82325,246975,22,52,12.628125,Servers,BE,1000.0,63
1736122773.724411,1736122781.854340,10.0.2.180,36819,146.75.31.6,443,udp,3963,11889,2,4,8.129930,Workstations,BE,0.33,127
1736122770.628994,1736122778.751116,10.0.5.228,38356,224.0.0.251,5353,udp,1045,3135,4,9,8.122123,Guest_WiFi,BE,0.33,63
1736122770.999582,1736122783.724624,10.0.1.191,5777,98.95.178.97,443,tcp,2490,7470,10,24,12.725042,Servers,BE,1000.0,63
1736122771.025459,1736122776.426547,10.0.5.95,37009,3.171.85.84,443,tcp,1408,4224,9,21,5.401088,Guest_WiFi,BE,0.33,63
1736122771.073438,1736122777.485081,10.0.1.118,39476,100.50.0.164,443,tcp,1693,5079,19,45,6.411643,Servers,BE,0.33,63
1736122771.656855,1736122780.133263,10.0.5.59,1510,224.0.0.251,5353,udp,1745,5235,2,4,8.476408,Guest_WiFi,BE,0.33,63
1736122771.451210,1736122779.721361,10.0.1.73,45506,224.0.0.251,5353,udp,418,1254,1,2,8.270151,Servers,BE,0.33,63
1736122773.133309,1736122813.982067,10.0.4.191,37827,32.195.249.247,443,tcp,1602,4806,15,36,40.848757,IoT_Sensors,BE,0.33,254
1736122771.896239,1736122799.704610,10.0.1.226,10969,54.145.15.109,443,tcp,2028,6084,10,24,27.808371,Servers,BE,0.33,63
1736122773.219615,1736122779.459029,10.0.3.245,30151,103.133.36.2,42734,tcp,1506,4518,3,7,6.239415,Development,BE,0.33,127
1736122771.811021,1736122772.895171,10.0.5.69,33489,224.0.0.251,5353,udp,848,2544,4,9,1.084150,Guest_WiFi,BE,0.33,63
1736122772.518548,1736122776.234247,10.0.5.77,4518,3.171.85.106,443,tcp,1510,4530,53,127,3.715699,Guest_WiFi,BE,0.33,63
1736122771.936384,1736122782.728970,10.0.1.145,19966,224.0.0.251,5353,udp,324,972,5,12,10.792586,Servers,BE,0.33,63
1736122772.579424,1736122785.053449,10.0.1.240,42743,54.205.175.194,443,tcp,153,459,17,40,12.474026,Servers,BE,0.33,63
1736122773.527709,1736122778.395228,10.0.5.69,28719,3.171.100.125,443,tcp,1657,4971,15,36,4.867519,Guest_WiFi,BE,0.33,63
1736122772.874403,1736122777.333112,10.0.1.61,54332,52.2.3.61,443,tcp,932,2796,9,21,4.458709,Servers,BE,0.33,63
1736122773.025406,1736122774.774763,10.0.1.73,42156,32.194.78.238,443,tcp,1184,3552,10,24,1.749357,Servers,BE,0.33,63
1736122773.240817,1736122779.445809,10.0.1.41,53493,54.145.15.109,443,tcp,1663,4989,12,28,6.204991,Servers,BE,0.33,63
1736122775.504610,1736122778.420449,10.0.4.94,54819,224.0.0.251,5353,udp,1413,4239,3,7,2.915839,IoT_Sensors,BE,0.33,254
1736122774.231815,1736122786.995083,10.0.3.16,63107,5.161.218.233,80,tcp,255,765,6,14,12.763268,Development,BE,0.33,127
1736122773.408702,1736122774.152513,10.0.1.164,54295,52.86.162.167,443,tcp,2588,7764,15,36,0.743811,Servers,BE,0.33,63
1736122773.427882,1736122775.974194,10.0.1.102,61185,224.0.0.251,5353,udp,318,954,3,7,2.546312,Servers,BE,0.33,63
1736122774.518038,1736122776.773082,10.0.1.193,32068,98.91.126.53,443,tcp,22314,66942,28,67,2.255044,Servers,BE,8.02,63
1736122776.855791,1736122779.069135,10.0.5.127,52119,146.75.31.6,443,udp,291,873,5,12,2.213344,Guest_WiFi,BE,0.33,63
1736122775.098432,1736122776.964118,10.0.2.156,33434,17.248.228.12,443,udp,1814,5442,1,2,1.865687,Workstations,BE,0.33,127
1736122777.007689,1736122781.584398,10.0.3.58,16655,68.183.90.120,3478,udp,136,408,2,4,4.576709,Development,BE,0.33,127
1736122775.060315,1736122784.281481,10.0.1.168,1267,224.0.0.251,5353,udp,1773,5319,4,9,9.221165,Servers,BE,0.33,63
1736122776.493606,1736122782.059761,10.0.1.29,18900,44.197.41.10,443,tcp,3691,11073,19,45,5.566156,Servers,BE,0.33,63
1736122775.879990,1736122793.572013,10.0.2.232,17225,17.248.230.66,443,udp,3070,9210,8,19,17.692024,Workstations,BE,0.33,127
1736122775.747913,1736122782.548681,10.0.4.86,46835,54.145.15.109,443,tcp,2665,7995,11,26,6.800768,IoT_Sensors,BE,0.33,254
1736122776.828212,1736122789.770566,10.0.4.245,46902,32.195.249.247,443,tcp,1953,5859,18,43,12.942354,IoT_Sensors,BE,0.33,254
1736122778.026491,1736122783.827260,10.0.2.109,20273,224.0.0.251,5353,udp,641,1923,4,9,5.800769,Workstations,BE,0.33,127
1736122777.590767,1736122780.840643,10.0.1.251,17336,18.213.226.45,443,tcp,1870,5610,9,21,3.249876,Servers,BE,0.33,63
1736122776.915471,1736122779.839344,10.0.4.10,41469,44.208.255.131,443,tcp,3454,10362,62,148,2.923873,IoT_Sensors,BE,0.33,254
1736122777.196301,1736122784.472924,10.0.5.179,60609,17.248.230.66,443,udp,251,753,12,28,7.276623,Guest_WiFi,BE,0.33,63
1736122778.474675,1736122780.364691,10.0.4.22,58857,32.194.78.238,443,tcp,861,2583,14,33,1.890016,IoT_Sensors,BE,0.33,254
1736122777.962318,1736122785.382313,10.0.3.183,56731,199.38.181.93,443,tcp,893,2679,52,124,7.419995,Development,BE,0.33,127
1736122778.113279,1736122780.801989,10.0.5.131,41355,3.171.85.95,443,tcp,1398,4194,17,40,2.688709,Guest_WiFi,BE,0.33,63
1736122777.907531,1736122781.530528,10.0.1.81,35999,224.0.0.251,5353,udp,984,2952,6,14,3.622997,Servers,BE,0.33,63
1736122778.208831,1736122780.445583,10.0.1.239,2963,100.52.125.206,443,tcp,2308,6924,12,28,2.236752,Servers,BE,0.33,63
1736122778.778573,1736122782.485358,10.0.3.50,25191,108.18.98.104,41641,udp,1979,5937,93,223,3.706786,Development,BE,0.33,127
1736122779.803953,1736122790.590403,10.0.2.231,8681,52.86.162.167,443,tcp,14260,42780,7,16,10.786450,Workstations,BE,0.58,127
1736122778.123280,1736122783.053128,10.0.5.77,8760,147.81.176.236,443,tcp,1221,3663,70,168,4.929848,Guest_WiFi,BE,0.33,63
1736122778.904222,1736122786.424597,10.0.5.216,17783,224.0.0.251,5353,udp,1438,4314,1,2,7.520375,Guest_WiFi,BE,0.33,63
1736122778.654090,1736122787.267551,10.0.1.76,12291,52.2.3.61,443,tcp,444,1332,10,24,8.613462,Servers,BE,0.33,63
1736122780.230458,1736122781.959324,10.0.4.150,43500,52.23.5.204,443,tcp,18256,54768,37,88,1.728867,IoT_Sensors,BE,1.37,254
1736122780.167563,1736122785.737851,10.0.1.191,49083,44.208.255.131,443,tcp,6032,18096,51,122,5.570288,Servers,BE,0.33,63
1736122779.951095,1736122804.219970,10.0.3.215,17067,178.156.152.106,3478,udp,291,873,7,16,24.268875,Development,BE,0.33,127
1736122779.469315,1736122782.964984,10.0.5.228,44631,52.86.162.167,443,tcp,32,96,21,50,3.495669,Guest_WiFi,BE,0.33,63
1736122780.444482,1736122795.890888,10.0.5.8,39227,146.75.31.6,443,udp,708,2124,3,7,15.446405,Guest_WiFi,BE,0.33,63
1736122780.404681,1736122784.551400,10.0.2.43,44961,147.81.172.199,30081,tcp,819,2457,14,33,4.146718,Workstations,BE,0.33,127
1736122780.323336,1736122787.945252,10.0.3.63,18755,108.18.98.104,51772,udp,3256,9768,1,2,7.621917,Development,BE,0.33,127
1736122780.632051,1736122782.534013,10.0.1.69,50611,34.233.14.136,443,tcp,3403,10209,15,36,1.901961,Servers,BE,0.33,63
1736122782.312587,1736122799.409831,10.0.4.117,23360,100.50.0.164,443,tcp,638,1914,14,33,17.097244,IoT_Sensors,BE,0.33,254
1736122781.408806,1736122798.266468,10.0.3.81,2608,108.18.98.104,41642,udp,373,1119,1,2,16.857662,Development,BE,0.33,127
1736122781.903928,1736122788.148400,10.0.2.164,25426,3.171.85.95,443,tcp,1944,5832,11,26,6.244473,Workstations,BE,0.33,127
1736122781.076486,1736122783.952639,10.0.5.186,42271,3.171.85.95,443,tcp,1428,4284,20,48,2.876153,Guest_WiFi,BE,0.33,63
1736122780.908625,1736122782.910648,10.0.1.223,52874,44.197.41.10,443,tcp,4536,13608,20,48,2.002023,Servers,BE,0.33,63
1736122781.840007,1736122789.055019,10.0.1.193,22919,100.50.0.164,443,tcp,622,1866,8,19,7.215012,Servers,BE,0.33,63
1736122781.162240,1736122782.622630,10.0.5.136,46310,3.171.100.125,443,tcp,1613,4839,15,36,1.460391,Guest_WiFi,BE,0.33,63
1736122784.228010,1736122786.669918,10.0.5.8,40385,146.75.31.6,443,udp,413,1239,55,132,2.441908,Guest_WiFi,BE,0.33,63
1736122783.420369,1736122789.848645,10.0.3.44,6775,108.18.98.104,41642,udp,1103,3309,5,12,6.428276,Development,BE,0.33,127
1736122784.268034,1736122790.739829,10.0.2.76,30531,224.0.0.251,5353,udp,2302,6906,4,9,6.471794,Workstations,BE,0.33,127
1736122782.320263,1736122790.522853,10.0.1.145,2818,224.0.0.251,5353,udp,803,2409,2,4,8.202590,Servers,BE,0.33,63
1736122784.212640,1736122785.933803,10.0.4.208,24932,100.50.0.164,443,tcp,1385,4155,15,36,1.721162,IoT_Sensors,BE,0.33,254
1736122783.543523,1736122795.391489,10.0.1.169,28263,44.209.49.184,443,tcp,760,2280,11,26,11.847966,Servers,BE,0.33,63
1736122783.268628,1736122789.714925,10.0.1.197,22445,44.211.213.240,9503,udp,54494,163482,49,117,6.446296,Servers,BE,1000.0,63
1736122783.620749,1736122791.868490,10.0.3.4,24937,108.18.98.104,41641,udp,272,816,3,7,8.247740,Development,BE,0.33,127
1736122783.782982,1736122788.865615,10.0.1.232,25034,44.201.148.133,123,udp,47,141,1,2,5.082633,Servers,BE,0.33,63
1736122783.872890,1736122786.616115,10.0.3.130,30017,103.133.36.2,34402,tcp,528,1584,2,4,2.743225,Development,BE,0.33,127
1736122786.318476,1736122793.219024,10.0.1.107,49292,44.201.148.133,123,udp,47,141,1,2,6.900548,Servers,BE,0.33,63
1736122785.357404,1736122787.974141,10.0.3.104,60161,103.133.36.2,59902,tcp,767,2301,3,7,2.616738,Development,BE,0.33,127
1736122784.412235,1736122804.580960,10.0.5.84,42981,17.248.228.27,443,tcp,11159,33477,23,55,20.168725,Guest_WiFi,BE,0.33,63
1736122786.791301,1736122797.928782,10.0.2.11,25536,224.0.0.251,5353,udp,290,870,4,9,11.137481,Workstations,BE,0.33,127
1736122786.209131,1736122790.684150,10.0.5.59,51314,224.0.0.251,5353,udp,551,1653,3,7,4.475019,Guest_WiFi,BE,0.33,63
1736122785.337583,1736122792.593112,10.0.4.196,12664,44.211.213.240,9503,udp,1336,4008,13,31,7.255529,IoT_Sensors,BE,0.33,254
1736122786.137706,1736122794.600513,10.0.4.47,10214,54.147.255.253,443,tcp,73882,221646,39,93,8.462808,IoT_Sensors,BE,1000.0,254
1736122786.236649,1736122788.130769,10.0.4.22,40243,100.50.0.164,443,tcp,1130,3390,12,28,1.894120,IoT_Sensors,BE,0.33,254
1736122786.311069,1736122790.207733,10.0.3.86,30940,103.133.36.2,48692,tcp,1508,4524,2,4,3.896663,Development,BE,0.33,127
1736122786.219131,1736122791.459701,10.0.5.3,61486,147.81.172.199,30081,tcp,249,747,4,9,5.240570,Guest_WiFi,BE,0.33,63
1736122786.489787,1736122788.224661,10.0.5.64,22594,224.0.0.251,5353,udp,865,2595,4,9,1.734874,Guest_WiFi,BE,0.33,63
1736122787.456838,1736122804.933385,10.0.4.42,16439,52.1.6.39,443,tcp,568,1704,12,28,17.476546,IoT_Sensors,BE,0.33,254
1736122788.775043,1736122791.050323,10.0.3.4,52092,68.183.90.120,3478,udp,113,339,2,4,2.275281,Development,BE,0.33,127
1736122787.114353,1736122791.082768,10.0.5.80,12510,224.0.0.251,5353,udp,514,1542,5,12,3.968415,Guest_WiFi,BE,0.33,63
1736122787.636970,1736122790.776951,10.0.2.223,42925,224.0.0.251,5353,udp,272,816,2,4,3.139982,Workstations,BE,0.33,127
1736122787.321587,1736122793.586073,10.0.5.138,48646,64.233.180.95,443,udp,15345,46035,13,31,6.264486,Guest_WiFi,BE,0.75,63
1736122789.470726,1736122803.692820,10.0.1.44,64773,44.208.255.131,443,tcp,57476,172428,30,72,14.222094,Servers,BE,1000.0,63
1736122788.553412,1736122793.150863,10.0.5.95,48171,224.0.0.251,5353,udp,1272,3816,1,2,4.597451,Guest_WiFi,BE,0.99,63
1736122787.675039,1736122793.780005,10.0.4.34,10326,32.194.78.238,443,tcp,2362,7086,8,19,6.104965,IoT_Sensors,BE,0.33,254
1736122787.998976,1736122790.576100,10.0.2.20,42268,224.0.0.251,5353,udp,4487,13461,7,16,2.577124,Workstations,BE,0.33,127
1736122791.509640,1736122795.656458,10.0.4.229,59602,52.23.5.204,443,tcp,18670,56010,59,141,4.146817,IoT_Sensors,BE,2.28,254
