flow_start,flow_end,src_ip,src_port,dst_ip,dst_port,protocol,orig_bytes,resp_bytes,orig_pkts,resp_pkts,duration,subnet,qos_class,qos_delay_ms,ttl
1736124764.527886,1736124765.969314,10.0.2.11,1406,32.184.80.170,443,tcp,47,94,1,1,1.441427,Office,BE,0.33,127
1736124764.853606,1736124774.986423,10.0.3.164,19884,45.33.53.84,123,udp,47,141,1,2,10.132818,Lab,BE,0.33,63
1736124765.556597,1736124769.767150,10.0.2.81,40443,3.171.85.95,443,tcp,745,2235,24,57,4.210553,Office,BE,0.33,127
1736124764.863605,1736124772.722133,10.0.3.156,9509,239.254.127.63,48000,udp,290,870,2,4,7.858528,Lab,BE,0.33,63
1736124765.170334,1736124767.130941,10.0.3.185,4812,216.250.115.174,123,udp,2581,5162,2,3,1.960608,Lab,BE,0.33,63
1736124765.787131,1736124778.775947,10.0.3.160,6115,45.33.53.84,123,udp,47,141,1,2,12.988816,Lab,BE,0.33,63
1736124767.394404,1736124786.589541,10.0.2.91,36730,17.248.169.168,443,udp,379,1137,32,76,19.195137,Office,BE,0.33,127
1736124765.797131,1736124807.903498,10.0.3.97,38237,141.11.228.173,123,udp,47,141,1,2,42.106367,Lab,BE,0.33,63
1736124765.828075,1736124771.304669,10.0.3.19,62138,239.254.127.63,48000,udp,254,762,4,9,5.476594,Lab,BE,0.33,63
1736124766.740220,1736124771.427336,10.0.3.107,13965,23.186.168.132,123,udp,47,141,1,2,4.687116,Lab,BE,0.33,63
1736124767.346587,1736124768.296866,10.0.3.124,20741,216.250.115.174,123,udp,1312,2624,17,27,0.950280,Lab,BE,0.33,63
1736124767.135410,1736124775.311893,10.0.1.136,57123,68.183.90.120,3478,udp,114,342,2,4,8.176483,Engineering,BE,0.33,127
1736124767.715114,1736124778.217011,10.0.1.70,31154,103.133.36.2,56050,tcp,1500,4500,3,7,10.501897,Engineering,BE,0.33,127
1736124768.034986,1736124770.421005,10.0.3.156,19982,216.250.115.174,123,udp,807,1614,1,1,2.386018,Lab,BE,0.33,63
1736124768.735250,1736124771.407799,10.0.2.66,18638,147.81.176.236,443,tcp,427,1281,831,1994,2.672549,Office,BE,0.33,127
1736124769.515014,1736124771.910964,10.0.1.167,49455,103.133.36.2,48692,tcp,673,2019,2,4,2.395951,Engineering,BE,0.33,127
1736124768.899585,1736124771.555656,10.0.3.171,21081,129.146.193.200,123,udp,47,141,1,2,2.656071,Lab,BE,0.33,63
1736124771.186028,1736124787.655869,10.0.2.215,18234,3.171.85.72,443,tcp,8269,24807,7,16,16.469841,Office,BE,0.33,127
1736124769.353844,1736124782.681341,10.0.3.17,44911,45.33.53.84,123,udp,47,141,1,2,13.327496,Lab,BE,0.33,63
1736124769.875230,1736124779.042006,10.0.3.168,24442,239.254.127.63,48000,udp,671,2013,4,9,9.166776,Lab,BE,0.33,63
1736124770.461622,1736124784.661415,10.0.1.137,33950,108.18.98.104,41641,udp,511,1533,69,165,14.199793,Engineering,BE,0.33,127
1736124771.720061,1736124791.463658,10.0.3.156,29218,45.33.53.84,123,udp,47,141,1,2,19.743597,Lab,BE,0.33,63
1736124771.430256,1736124773.954928,10.0.1.175,61296,108.18.98.104,41642,udp,10765,32295,11,26,2.524672,Engineering,BE,0.33,127
1736124771.278625,1736124776.777408,10.0.2.96,4895,3.171.85.95,443,tcp,1456,4368,57,136,5.498784,Office,BE,0.33,127
1736124772.961708,1736124778.128803,10.0.2.224,7578,18.160.46.98,443,tcp,63,126,1,1,5.167096,Office,BE,0.33,127
1736124772.811327,1736124776.961994,10.0.1.208,44322,178.156.152.106,80,tcp,117,351,5,12,4.150667,Engineering,BE,0.33,127
1736124771.750320,1736124782.771657,10.0.3.106,30120,172.233.155.39,123,udp,182,364,3,4,11.021337,Lab,BE,0.33,63
1736124772.581756,1736124774.055211,10.0.3.185,15806,23.186.168.130,123,udp,1001,2002,11,17,1.473456,Lab,BE,0.33,63
1736124773.607327,1736124777.869597,10.0.3.125,19926,45.33.53.84,123,udp,47,141,1,2,4.262270,Lab,BE,0.33,63
1736124773.861589,1736124786.533040,10.0.1.241,58458,178.156.152.106,80,tcp,155,465,5,12,12.671451,Engineering,BE,0.33,127
1736124774.866482,1736124780.454690,10.0.2.128,59621,17.248.169.168,443,udp,3564,10692,1,2,5.588209,Office,BE,0.33,127
1736124774.672327,1736124781.454754,10.0.3.194,51966,23.186.168.130,123,udp,1337,2674,1,1,6.782427,Lab,BE,0.33,63
1736124774.168397,1736124780.756217,10.0.1.233,20660,108.18.98.104,41642,udp,4302,12906,1,2,6.587819,Engineering,BE,0.33,127
1736124775.021771,1736124785.104494,10.0.1.35,33130,178.156.152.106,3478,udp,195,585,5,12,10.082723,Engineering,BE,0.33,127
1736124775.585296,1736124786.332620,10.0.3.30,57265,23.150.40.242,123,udp,47,141,1,2,10.747325,Lab,BE,0.33,63
1736124777.564269,1736124795.255923,10.0.2.111,12057,146.75.31.6,443,udp,3314,9942,2,4,17.691654,Office,BE,0.33,127
1736124775.341166,1736124779.119765,10.0.1.137,3493,199.38.181.93,3478,udp,2511,7533,405,972,3.778600,Engineering,BE,0.33,127
1736124777.274963,1736124782.882079,10.0.1.237,34850,103.133.36.2,42734,tcp,357,1071,2,4,5.607116,Engineering,BE,0.33,127
1736124779.481972,1736124788.336036,10.0.3.88,60714,163.123.153.14,123,udp,772,1544,18,28,8.854064,Lab,BE,0.33,63
1736124777.454721,1736124782.432893,10.0.1.158,29610,108.18.98.104,41642,udp,7114,21342,1,2,4.978172,Engineering,BE,0.33,127
1736124779.593203,1736124780.608590,10.0.1.2,5602,147.81.172.199,54070,tcp,2174,6522,1,2,1.015387,Engineering,BE,0.33,127
1736124777.920917,1736124789.539148,10.0.2.11,64936,34.110.159.9,443,udp,3836,11508,4,9,11.618232,Office,BE,0.33,127
1736124779.581797,1736124786.056010,10.0.2.161,13822,147.81.176.236,443,tcp,3974,11922,21,50,6.474213,Office,BE,0.33,127
1736124780.683175,1736124788.671252,10.0.3.166,63577,23.186.168.132,123,udp,47,141,1,2,7.988078,Lab,BE,0.33,63
1736124779.750471,1736124790.701792,10.0.2.40,21583,3.171.85.95,443,tcp,1119,3357,6,14,10.951321,Office,BE,0.33,127
1736124781.095934,1736124794.960339,10.0.2.244,55381,3.171.85.72,443,tcp,766,2298,12,28,13.864405,Office,BE,0.33,127
1736124781.818669,1736124791.074822,10.0.3.171,60860,216.250.115.174,123,udp,393,786,5,8,9.256153,Lab,BE,0.33,63
1736124783.072756,1736124799.526759,10.0.2.133,44136,172.253.63.108,993,tcp,158,316,3,4,16.454003,Office,BE,0.33,127
1736124782.335375,1736124789.018318,10.0.3.88,50772,129.146.193.200,123,udp,47,141,1,2,6.682943,Lab,BE,0.33,63
1736124783.612663,1736124786.137066,10.0.1.41,34300,108.18.98.104,51430,udp,1422,4266,3,7,2.524403,Engineering,BE,0.33,127
1736124784.123924,1736124788.075975,10.0.3.197,25473,239.254.127.63,48000,udp,165,495,4,9,3.952052,Lab,BE,0.33,63
1736124786.184804,1736124788.233768,10.0.2.28,1880,224.0.0.251,5353,udp,2002,6006,2,4,2.048964,Office,BE,0.33,127
1736124785.326393,1736124789.233713,10.0.1.160,54266,108.18.98.104,41642,udp,4651,13953,4,9,3.907321,Engineering,BE,0.33,127
1736124785.419414,1736124787.022671,10.0.3.30,36982,141.11.228.173,123,udp,47,141,1,2,1.603257,Lab,BE,0.33,63
1736124785.674181,1736124788.521620,10.0.1.233,55979,178.156.134.232,80,tcp,259,777,5,12,2.847438,Engineering,BE,0.33,127
1736124786.546131,1736124795.510371,10.0.3.19,3185,239.254.127.63,48000,udp,918,2754,3,7,8.964240,Lab,BE,0.33,63
1736124786.805382,1736124796.356650,10.0.1.190,3528,239.255.255.250,1900,udp,231,693,1,2,9.551268,Engineering,BE,0.33,127
1736124787.048244,1736124799.268958,10.0.2.240,45602,224.0.0.251,5353,udp,451,1353,7,16,12.220714,Office,BE,0.33,127
1736124787.467136,1736124788.899153,10.0.3.156,42812,66.42.71.197,123,udp,47,141,1,2,1.432017,Lab,BE,0.33,63
1736124787.769944,1736124791.428310,10.0.1.160,44977,239.255.255.250,1900,udp,231,693,1,2,3.658366,Engineering,BE,0.33,127
1736124787.555430,1736124790.515710,10.0.2.56,14706,34.110.159.9,443,udp,429,1287,12,28,2.960280,Office,BE,0.33,127
1736124788.684515,1736124791.669818,10.0.3.30,51976,172.233.155.39,123,udp,476,952,10,16,2.985303,Lab,BE,0.33,63
1736124787.720921,1736124800.181304,10.0.2.233,27683,147.81.176.236,443,tcp,2009,6027,5,12,12.460384,Office,BE,0.33,127
1736124790.373499,1736124794.168811,10.0.2.181,47651,3.171.100.125,443,tcp,1386,4158,14,33,3.795312,Office,BE,0.33,127
1736124788.446273,1736124795.490111,10.0.1.85,34200,178.156.152.106,3478,udp,207,621,8,19,7.043838,Engineering,BE,0.33,127
1736124791.501432,1736124792.526243,10.0.1.231,9719,108.18.98.104,51430,udp,7792,23376,5,12,1.024811,Engineering,BE,0.33,127
1736124790.589051,1736124795.621089,10.0.3.165,8342,163.123.153.14,123,udp,275,550,5,8,5.032039,Lab,BE,0.33,63
1736124791.440357,1736124805.945470,10.0.2.14,18549,147.81.176.236,443,tcp,29655,88965,7,16,14.505113,Office,BE,25.43,127
1736124792.388523,1736124798.376214,10.0.3.218,33341,45.33.53.84,123,udp,47,141,1,2,5.987692,Lab,BE,0.33,63
1736124791.858174,1736124797.776879,10.0.2.42,52410,17.248.228.19,443,udp,1850,5550,296,710,5.918705,Office,BE,0.33,127
1736124791.534918,1736124794.196047,10.0.1.87,26386,147.81.172.199,54082,tcp,13189,39567,25,60,2.661128,Engineering,BE,0.33,127
1736124792.101740,1736124794.358533,10.0.1.247,10621,108.18.98.104,41642,udp,365,1095,75,180,2.256793,Engineering,BE,0.33,127
1736124791.882844,1736124795.555528,10.0.2.128,36242,224.0.0.251,5353,udp,477,1431,4,9,3.672683,Office,BE,0.33,127
1736124792.272067,1736124797.842012,10.0.2.56,27164,146.75.31.6,443,udp,775,2325,1,2,5.569946,Office,BE,0.33,127
1736124793.047668,1736124799.888832,10.0.1.254,45598,108.18.98.104,51537,tcp,3794,11382,35,84,6.841163,Engineering,BE,0.33,127
1736124792.551857,1736124796.526869,10.0.2.205,35390,224.0.0.251,5353,udp,487,1461,5,12,3.975011,Office,BE,0.33,127
1736124792.920555,1736124799.509483,10.0.3.166,28318,163.123.153.14,123,udp,155,310,8,12,6.588928,Lab,BE,0.33,63
1736124792.983585,1736124796.424010,10.0.2.201,31221,224.0.0.251,5353,udp,756,2268,5,12,3.440424,Office,BE,0.33,127
1736124793.481235,1736124806.844326,10.0.3.160,14224,216.250.115.174,123,udp,14,28,8,12,13.363091,Lab,BE,0.33,63
1736124793.863543,1736124802.281578,10.0.2.222,38623,224.0.0.251,5353,udp,1343,4029,2,4,8.418035,Office,BE,0.33,127
1736124793.460375,1736124796.998322,10.0.1.244,42965,239.255.255.250,1900,udp,231,693,1,2,3.537947,Engineering,BE,0.33,127
1736124794.576532,1736124802.698825,10.0.1.25,61876,108.18.98.104,41642,udp,18469,55407,33,79,8.122293,Engineering,BE,0.33,127
1736124793.802305,1736124798.290429,10.0.3.124,50573,129.146.193.200,123,udp,47,141,1,2,4.488124,Lab,BE,0.33,63
1736124795.084326,1736124798.255621,10.0.3.19,16807,45.33.53.84,123,udp,47,141,1,2,3.171296,Lab,BE,0.33,63
1736124795.324892,1736124803.302918,10.0.2.221,30714,146.75.31.6,443,udp,1464,4392,5,12,7.978026,Office,BE,0.33,127
1736124794.917128,1736124796.390526,10.0.1.231,9814,68.183.90.120,3478,udp,156,468,2,4,1.473398,Engineering,BE,0.33,127
1736124795.602502,1736124799.229217,10.0.1.97,49003,178.156.152.91,80,tcp,73,219,2,4,3.626714,Engineering,BE,0.33,127
1736124796.205492,1736124804.327281,10.0.3.171,7023,69.89.207.199,123,udp,1550,3100,1,1,8.121789,Lab,BE,0.33,63
1736124797.597501,1736124809.220313,10.0.2.56,26917,224.0.0.251,5353,udp,631,1893,4,9,11.622812,Office,BE,0.33,127
1736124795.832824,1736124799.514449,10.0.1.35,5574,239.255.255.250,1900,udp,231,693,1,2,3.681625,Engineering,BE,0.33,127
1736124797.598757,1736124801.225503,10.0.1.53,2995,147.81.172.199,53921,tcp,787,2361,12,28,3.626746,Engineering,BE,0.33,127
1736124796.241336,1736124806.670732,10.0.3.185,55262,23.186.168.132,123,udp,47,141,1,2,10.429397,Lab,BE,0.33,63
1736124796.736545,1736124800.656103,10.0.3.164,55009,216.250.115.174,123,udp,225,450,2,3,3.919558,Lab,BE,0.33,63
1736124796.997084,1736124798.443734,10.0.3.17,36628,141.11.228.173,123,udp,47,141,1,2,1.446651,Lab,BE,0.33,63
1736124798.209794,1736124799.545390,10.0.3.125,5911,45.33.53.84,123,udp,47,141,1,2,1.335596,Lab,BE,0.33,63
1736124798.253677,1736124800.178122,10.0.2.85,52983,224.0.0.251,5353,udp,1698,5094,5,12,1.924445,Office,BE,0.33,127
1736124799.980441,1736124803.612200,10.0.1.199,24816,108.18.98.104,51620,udp,4024,12072,9,21,3.631759,Engineering,BE,0.33,127
1736124799.529194,1736124804.826136,10.0.3.125,15842,45.33.53.84,123,udp,47,141,1,2,5.296942,Lab,BE,0.33,63
1736124798.801261,1736124808.387652,10.0.2.92,56641,146.75.31.6,443,udp,1529,4587,28,67,9.586390,Office,BE,0.33,127
1736124799.658936,1736124801.041666,10.0.2.85,17790,3.171.85.95,443,tcp,1433,4299,7,16,1.382730,Office,BE,0.33,127
1736124799.623654,1736124807.043934,10.0.3.166,36106,45.33.53.84,123,udp,47,141,1,2,7.420280,Lab,BE,0.33,63
1736124799.741542,1736124801.032508,10.0.3.166,30862,239.254.127.63,48000,udp,323,969,1,2,1.290966,Lab,BE,0.33,63
1736124802.356830,1736124813.403619,10.0.2.170,30276,224.0.0.251,5353,udp,1114,3342,2,4,11.046789,Office,BE,0.33,127
1736124800.317311,1736124800.800974,10.0.3.150,27974,45.33.53.84,123,udp,47,141,1,2,0.483663,Lab,BE,0.33,63
1736124800.057287,1736124813.084731,10.0.1.54,8058,178.156.152.91,80,tcp,96,288,3,7,13.027444,Engineering,BE,0.33,127
1736124800.173799,1736124815.466772,10.0.1.37,17549,108.18.98.104,51620,udp,6118,18354,28,67,15.292973,Engineering,BE,0.33,127
1736124800.725618,1736124805.822284,10.0.1.233,15922,108.18.98.104,41641,udp,1788,5364,3,7,5.096666,Engineering,BE,0.33,127
1736124800.954668,1736124809.414418,10.0.3.99,61330,141.11.228.173,123,udp,47,141,1,2,8.459750,Lab,BE,0.33,63
1736124800.940384,1736124804.822301,10.0.1.147,37817,103.133.36.2,34402,tcp,1093,3279,2,4,3.881917,Engineering,BE,0.33,127
1736124802.583997,1736124806.463354,10.0.1.252,10481,103.133.36.2,56050,tcp,1880,5640,3,7,3.879357,Engineering,BE,0.33,127
1736124804.357728,1736124809.077623,10.0.3.58,64536,172.233.155.39,123,udp,308,616,1,1,4.719894,Lab,BE,0.33,63
1736124802.419528,1736124816.120370,10.0.2.139,62793,17.253.20.45,123,udp,66,198,1,2,13.700842,Office,BE,0.33,127
1736124803.497164,1736124808.092149,10.0.2.181,31498,224.0.0.251,5353,udp,3620,10860,3,7,4.594985,Office,BE,0.33,127
1736124802.732241,1736124805.675818,10.0.1.28,3566,108.18.98.104,51430,udp,2832,8496,9,21,2.943577,Engineering,BE,0.33,127
1736124803.733757,1736124808.334739,10.0.1.190,20169,239.255.255.250,1900,udp,231,693,1,2,4.600983,Engineering,BE,0.33,127
1736124803.886570,1736124808.888669,10.0.2.90,51265,17.248.228.27,443,udp,501,1503,1,2,5.002099,Office,BE,0.33,127
1736124803.762274,1736124806.880317,10.0.1.131,16136,108.18.98.104,51537,tcp,3369,10107,1,2,3.118042,Engineering,BE,0.33,127
1736124805.768677,1736124809.027754,10.0.1.202,63817,108.18.98.104,41642,udp,3201,9603,13,31,3.259076,Engineering,BE,0.33,127
1736124806.042445,1736124824.856558,10.0.2.48,43576,224.0.0.251,5353,udp,2053,6159,5,12,18.814113,Office,BE,0.33,127
1736124804.449393,1736124811.602734,10.0.3.30,5735,216.250.115.174,123,udp,5591,11182,14,22,7.153341,Lab,BE,0.33,63
1736124805.324660,1736124809.603727,10.0.3.99,41675,23.150.40.242,123,udp,47,141,1,2,4.279067,Lab,BE,0.33,63
1736124805.416192,1736124812.595088,10.0.3.47,58165,45.33.53.84,123,udp,47,141,1,2,7.178896,Lab,BE,0.33,63
1736124805.931886,1736124807.268762,10.0.3.99,13192,45.33.53.84,123,udp,47,141,1,2,1.336875,Lab,BE,0.33,63
1736124806.714667,1736124811.895868,10.0.1.54,46750,178.156.152.91,3478,udp,189,567,2,4,5.181201,Engineering,BE,0.33,127
1736124807.278689,1736124809.214475,10.0.3.150,62885,172.104.28.175,123,udp,121,242,3,4,1.935786,Lab,BE,0.33,63
1736124806.211609,1736124814.297320,10.0.2.42,43061,224.0.0.251,5353,udp,2178,6534,2,4,8.085711,Office,BE,0.33,127
1736124807.635979,1736124811.332575,10.0.2.23,16708,146.75.31.6,443,udp,6751,20253,1,2,3.696596,Office,BE,0.33,127
1736124806.784050,1736124810.966807,10.0.1.179,34285,178.156.152.106,3478,udp,152,456,4,9,4.182757,Engineering,BE,0.33,127
1736124807.303065,1736124814.021895,10.0.1.42,17466,103.133.36.2,48692,tcp,1348,4044,2,4,6.718830,Engineering,BE,0.33,127
1736124808.547299,1736124811.989803,10.0.3.185,58673,239.254.127.63,48000,udp,250,750,1,2,3.442504,Lab,BE,0.33,63
1736124807.556464,1736124815.430444,10.0.1.112,45139,108.18.98.104,51430,udp,2286,6858,19,45,7.873981,Engineering,BE,0.33,127
1736124809.142290,1736124814.819375,10.0.1.241,47104,108.18.98.104,41641,udp,109,327,1,2,5.677085,Engineering,BE,0.33,127
1736124807.813364,1736124811.400058,10.0.2.91,27501,224.0.0.251,5353,udp,1221,3663,8,19,3.586695,Office,BE,0.33,127
1736124808.956407,1736124823.267892,10.0.2.47,32040,224.0.0.251,5353,udp,3952,11856,5,12,14.311485,Office,BE,0.33,127
1736124808.600358,1736124825.264291,10.0.3.124,48702,163.123.153.14,123,udp,171,342,2,3,16.663933,Lab,BE,0.33,63
1736124809.536450,1736124819.765783,10.0.3.164,43655,239.254.127.63,48000,udp,214,642,2,4,10.229333,Lab,BE,0.33,63
1736124809.383650,1736124813.202128,10.0.2.99,21992,224.0.0.251,5353,udp,698,2094,4,9,3.818478,Office,BE,0.33,127
1736124809.956468,1736124812.008106,10.0.1.76,21332,5.161.218.233,80,tcp,255,765,5,12,2.051638,Engineering,BE,0.33,127
1736124809.937914,1736124813.923814,10.0.2.166,36767,17.248.169.168,443,udp,745,2235,8,19,3.985901,Office,BE,0.33,127
1736124810.013764,1736124811.709853,10.0.3.97,61981,23.186.168.130,123,udp,4597,9194,10,16,1.696090,Lab,BE,0.33,63
1736124811.673393,1736124828.589967,10.0.2.236,19225,224.0.0.251,5353,udp,2332,6996,5,12,16.916573,Office,BE,0.33,127
1736124810.738773,1736124816.034070,10.0.1.18,48074,5.161.218.233,80,tcp,255,765,4,9,5.295297,Engineering,BE,0.33,127
1736124811.272185,1736124813.914809,10.0.3.58,55642,163.123.153.14,123,udp,1474,2948,1,1,2.642624,Lab,BE,0.33,63
1736124810.775174,1736124814.163374,10.0.1.83,31500,108.18.98.104,51537,tcp,301,903,31,74,3.388200,Engineering,BE,0.33,127
1736124813.401576,1736124818.407969,10.0.1.105,45157,103.133.36.2,56050,tcp,1880,5640,2,4,5.006392,Engineering,BE,0.33,127
1736124811.329540,1736124819.698355,10.0.3.107,64671,45.33.53.84,123,udp,47,141,1,2,8.368814,Lab,BE,0.33,63
1736124813.728065,1736124820.272956,10.0.3.125,64216,23.186.168.130,123,udp,797,1594,2,3,6.544892,Lab,BE,0.33,63
1736124812.108501,1736124821.912415,10.0.2.183,7008,224.0.0.251,5353,udp,500,1500,2,4,9.803913,Office,BE,0.33,127
1736124813.356040,1736124819.815633,10.0.2.96,37462,17.248.228.12,443,udp,5256,15768,6,14,6.459593,Office,BE,0.33,127
1736124813.830783,1736124816.458951,10.0.2.113,27082,172.253.63.108,993,tcp,273,546,5,8,2.628169,Office,BE,0.33,127
1736124815.841893,1736124818.492520,10.0.1.178,39124,108.18.98.104,41642,udp,3479,10437,6,14,2.650626,Engineering,BE,0.33,127
1736124814.129878,1736124826.985097,10.0.3.30,21536,216.250.115.174,123,udp,380,760,16,25,12.855219,Lab,BE,0.33,63
1736124814.081996,1736124820.438239,10.0.2.122,17243,146.75.31.6,443,udp,1720,5160,4,9,6.356243,Office,BE,0.33,127
1736124814.405070,1736124820.248331,10.0.2.156,33807,146.75.31.6,443,udp,3418,10254,22,52,5.843261,Office,BE,0.33,127
1736124815.083440,1736124818.102042,10.0.3.194,21241,216.250.115.174,123,udp,148,296,1,1,3.018601,Lab,BE,0.33,63
1736124816.295728,1736124833.198346,10.0.2.91,20785,147.81.176.236,443,tcp,2631,7893,136,326,16.902618,Office,BE,0.33,127
1736124816.400168,1736124820.044833,10.0.3.107,5597,163.123.153.14,123,udp,321,642,15,24,3.644665,Lab,BE,0.33,63
1736124817.388731,1736124826.776000,10.0.1.146,29486,103.133.36.2,59902,tcp,1066,3198,2,4,9.387270,Engineering,BE,0.33,127
1736124817.081066,1736124822.634494,10.0.2.96,28982,146.75.31.6,443,udp,3284,9852,1,2,5.553428,Office,BE,0.33,127
1736124819.603120,1736124822.664582,10.0.3.150,48604,172.104.28.175,123,udp,48,96,3,4,3.061462,Lab,BE,0.33,63
1736124817.869248,1736124822.624782,10.0.2.47,58820,3.171.85.84,443,tcp,1758,5274,19,45,4.755534,Office,BE,0.33,127
1736124817.424617,1736124818.357386,10.0.1.254,38525,108.18.98.104,41642,udp,499,1497,3,7,0.932769,Engineering,BE,0.33,127
1736124818.759762,1736124823.522308,10.0.1.121,42717,239.255.255.250,1900,udp,231,693,1,2,4.762545,Engineering,BE,0.33,127
1736124818.166493,1736124821.225947,10.0.2.8,25110,224.0.0.251,5353,udp,289,867,3,7,3.059454,Office,BE,0.33,127
1736124818.180446,1736124822.554336,10.0.2.62,57180,224.0.0.251,5353,udp,633,1899,2,4,4.373889,Office,BE,0.33,127
1736124819.138264,1736124820.235663,10.0.2.85,57510,147.81.176.236,443,tcp,13047,39141,8,19,1.097399,Office,BE,0.49,127
1736124818.788013,1736124822.633300,10.0.1.247,28293,108.18.98.104,51537,tcp,25711,77133,38,91,3.845287,Engineering,BE,0.33,127
1736124819.507433,1736124820.945597,10.0.1.32,29347,108.18.98.104,51537,tcp,51696,155088,1,2,1.438164,Engineering,BE,0.33,127
1736124821.201626,1736124831.051243,10.0.2.90,29704,146.75.31.6,443,udp,2959,8877,1,2,9.849617,Office,BE,0.33,127
1736124819.701946,1736124822.016625,10.0.1.156,32114,147.81.172.199,54109,tcp,350163,1050489,12,28,2.314679,Engineering,BE,0.33,127
1736124822.558555,1736124831.334491,10.0.3.47,52108,172.104.28.175,123,udp,731,1462,1,1,8.775937,Lab,BE,0.33,63
1736124821.486422,1736124827.327153,10.0.1.230,13007,108.18.98.104,51620,udp,2333,6999,4,9,5.840731,Engineering,BE,0.33,127
1736124821.354391,1736124826.146985,10.0.2.66,47794,224.0.0.251,5353,udp,1247,3741,6,14,4.792594,Office,BE,0.33,127
1736124821.712168,1736124833.339360,10.0.2.228,26003,147.81.172.199,30081,tcp,675,2025,6,14,11.627192,Office,BE,0.33,127
1736124822.335335,1736124829.031527,10.0.1.96,47364,178.156.134.232,80,tcp,259,777,4,9,6.696192,Engineering,BE,0.33,127
1736124821.869460,1736124828.149303,10.0.2.85,42923,3.171.100.124,443,tcp,10359,31077,20,48,6.279843,Office,BE,0.33,127
1736124824.315113,1736124828.143662,10.0.2.110,15797,224.0.0.251,5353,udp,3304,9912,2,4,3.828549,Office,BE,0.79,127
1736124826.338463,1736124837.546467,10.0.1.208,51363,199.38.181.93,3478,udp,960,2880,25,60,11.208004,Engineering,BE,0.33,127
1736124823.971595,1736124825.726306,10.0.3.88,11011,141.11.228.173,123,udp,47,141,1,2,1.754711,Lab,BE,0.33,63
1736124824.949440,1736124832.384587,10.0.3.168,57047,216.250.115.174,123,udp,65,130,15,24,7.435146,Lab,BE,0.33,63
1736124825.127614,1736124827.251578,10.0.2.203,10506,224.0.0.251,5353,udp,2048,6144,2,4,2.123964,Office,BE,0.33,127
1736124825.171356,1736124827.422514,10.0.3.47,61933,23.186.168.132,123,udp,47,141,1,2,2.251158,Lab,BE,0.33,63
1736124825.514112,1736124828.697936,10.0.2.241,60506,224.0.0.251,5353,udp,3082,9246,3,7,3.183824,Office,BE,0.33,127
1736124825.779094,1736124830.123497,10.0.3.125,51456,69.89.207.199,123,udp,6,12,3,4,4.344403,Lab,BE,0.33,63
1736124825.854702,1736124832.951059,10.0.2.224,62043,146.75.31.6,443,udp,508,1524,2,4,7.096357,Office,BE,0.33,127
1736124826.852276,1736124837.480319,10.0.2.236,17809,17.248.228.19,443,udp,12416,37248,28,67,10.628043,Office,BE,0.87,127
1736124826.500134,1736124828.404380,10.0.1.77,31610,108.18.98.104,51537,tcp,4730,14190,66,158,1.904247,Engineering,BE,0.33,127
1736124827.446070,1736124831.001557,10.0.1.187,25408,68.183.90.120,3478,udp,130,390,3,7,3.555487,Engineering,BE,0.33,127
1736124827.203111,1736124831.924804,10.0.2.222,12039,224.0.0.251,5353,udp,3718,11154,2,4,4.721693,Office,BE,0.33,127
1736124828.474241,1736124831.980136,10.0.2.116,10567,3.171.85.84,443,tcp,5709,17127,16,38,3.505895,Office,BE,0.33,127
1736124828.900877,1736124833.804203,10.0.1.178,51328,103.133.36.2,56050,tcp,599,1797,3,7,4.903326,Engineering,BE,0.33,127
1736124830.165440,1736124837.073642,10.0.3.165,5989,45.33.53.84,123,udp,47,141,1,2,6.908202,Lab,BE,0.33,63
1736124830.974826,1736124834.160327,10.0.2.128,7896,17.248.228.27,443,udp,4893,14679,6,14,3.185501,Office,BE,0.33,127
1736124829.125249,1736124839.057959,10.0.1.240,15318,108.18.98.104,51620,udp,2202,6606,42,100,9.932710,Engineering,BE,0.33,127
1736124829.145388,1736124832.985668,10.0.1.5,45218,103.133.36.2,42734,tcp,671,2013,3,7,3.840280,Engineering,BE,0.33,127
1736124830.062463,1736124849.013346,10.0.1.236,62477,108.18.98.104,51620,udp,8246,24738,53,127,18.950883,Engineering,BE,0.33,127
1736124830.284278,1736124839.984869,10.0.1.87,35389,108.18.98.104,41642,udp,16639,49917,3,7,9.700591,Engineering,BE,0.33,127
1736124830.268768,1736124835.618231,10.0.3.124,13205,45.33.53.84,123,udp,47,141,1,2,5.349462,Lab,BE,0.33,63
1736124831.449337,1736124833.362328,10.0.3.186,4740,23.111.186.186,123,udp,47,141,1,2,1.912992,Lab,BE,0.33,63
1736124830.957927,1736124842.573472,10.0.1.158,35743,103.133.36.2,34402,tcp,1732,5196,2,4,11.615545,Engineering,BE,0.33,127
1736124832.597577,1736124845.158355,10.0.1.91,53392,103.133.36.2,48692,tcp,1481,4443,2,4,12.560778,Engineering,BE,0.33,127
1736124831.579903,1736124833.937049,10.0.2.62,35107,18.160.46.98,443,tcp,923,1846,1,1,2.357145,Office,BE,0.33,127
1736124833.329887,1736124845.273710,10.0.3.47,32974,66.42.71.197,123,udp,47,141,1,2,11.943823,Lab,BE,0.33,63
1736124833.037561,1736124837.355208,10.0.2.28,15222,17.248.230.66,443,udp,2112,6336,11,26,4.317648,Office,BE,0.33,127
1736124832.607577,1736124835.747457,10.0.1.37,14017,108.18.98.104,51772,udp,6747,20241,12,28,3.139880,Engineering,BE,0.33,127
